8,46,3,2,38.806
9,46,1,2,3.285
11,46,1,2,26.318
16,46,1,2,34.089
18,46,1,2,27.78
27,46,1,2,39.677
29,46,4,2,7.42
38,46,1,2,11.947
10,47,2,2,32.727
13,47,1,2,28.121
18,47,1,2,9.915
3,48,3,2,10.816
7,48,1,2,28.32
12,48,2,2,21.981
21,48,2,2,14.36
41,48,1,2,13.179
1,49,1,2,17.235
38,49,1,2,8.252
50,49,1,2,27.409
28,50,2,2,26.929
37,50,1,2,9.093
2,1,2,3,4.697
14,1,5,3,16.954
27,1,2,3,20.559
34,2,1,3,1.952
38,2,2,3,67.037
43,2,1,3,16.444
6,3,4,3,36.483
10,3,2,3,41.239
17,3,2,3,31.936
19,3,2,3,4.907
47,3,2,3,11.446
8,4,4,3,24.515
12,4,5,3,9.934
33,4,1,3,14.671
35,4,1,3,3.855
42,4,3,3,20.77
50,4,3,3,10.425
3,5,4,3,57.102
15,5,1,3,9.303
17,5,2,3,21.131
18,5,2,3,7.931
36,5,4,3,33.107
48,5,2,3,10.735
1,6,2,3,18.987
9,6,1,3,3.675
16,6,1,3,28.471
21,6,1,3,2.614
26,6,3,3,5.869
43,6,1,3,2.613
46,6,1,3,5.588
3,7,3,3,6.619
17,7,3,3,7.1
27,7,3,3,6.559
34,7,1,3,27.169
49,7,1,3,9.854
9,8,2,3,22.061
13,8,2,3,13.8
14,8,1,3,22.953
20,8,1,3,30.954
4,9,1,3,4.336
35,9,1,3,3.155
36,9,1,3,3.395
41,9,3,3,4.657
48,9,1,3,5.178
11,10,5,3,31.184
46,10,2,3,6.409
5,11,4,3,19.668
7,11,2,3,53.487
17,11,2,3,12.919
24,11,3,3,26.378
7,12,5,3,40.278
11,12,4,3,5.768
15,12,1,3,6.709
20,12,2,3,5.128
21,12,5,3,24.225
27,12,4,3,5.158
28,12,4,3,10.956
30,12,1,3,18.016
36,12,5,3,49.862
37,12,2,3,24.194
47,12,1,3,7.851
20,13,2,3,6.008
38,13,2,3,14.551
41,13,3,3,15.783
23,14,1,3,72.334
27,14,1,3,3.926
28,14,2,3,17.495
30,14,1,3,15.171
32,14,3,3,15.472
40,14,1,3,5.247
44,14,2,3,5.508
46,14,1,3,7.07
1,15,1,3,31.646
3,15,2,3,10.996
17,15,1,3,4.306
23,15,1,3,23.594
48,15,1,3,39.006
1,16,2,3,21.501
17,16,3,3,11.016
35,16,1,3,13.98
37,16,2,3,14.401
39,16,1,3,4.446
29,18,2,3,5.087
32,18,4,3,9.925
14,19,1,3,2.945
15,19,1,3,8.072
21,19,2,3,14.912
27,19,2,3,23.434
29,19,2,3,39.617
36,19,3,3,30.314
14,20,2,3,3.605
27,20,1,3,24.986
29,20,2,3,92.363
1,21,1,3,4.937
14,21,1,3,2.283
39,21,1,3,8.072
44,21,2,3,7.37
49,21,1,3,3.044
1,22,4,3,9.253
4,23,2,3,39.186
7,23,3,3,7.01
24,23,3,3,6.139
28,23,3,3,11.266
33,23,3,3,4.927
9,24,1,3,5.959
15,24,1,3,16.173
21,24,2,3,6.58
38,24,2,3,45.164
47,24,1,3,32.066
7,25,4,3,34.48
37,25,2,3,15.783
4,26,4,3,7.761
8,26,4,3,18.156
20,26,3,3,11.837
9,27,2,3,35.391
11,27,4,3,82.128
18,27,2,3,25.177
30,27,1,3,3.835
37,27,3,3,21.851
49,27,1,3,3.034
3,28,3,3,73.136
6,28,2,3,16.364
9,28,1,3,6.659
29,28,3,3,58.104
45,28,2,3,29.272
38,29,3,3,38.535
40,29,2,3,57.863
50,29,3,3,54.168
7,30,1,3,4.607
18,30,1,3,3.755
36,30,1,3,4.467
37,30,1,3,3.605
43,30,1,3,3.255
49,30,1,3,37.324
14,31,1,3,4.457
23,31,1,3,26.088
35,31,1,3,10.525
37,31,2,3,16.164
41,31,2,3,7.241
49,31,1,3,3.726
2,32,1,3,11.025
6,32,2,3,4.627
19,32,2,3,8.532
29,32,2,3,23.874
31,32,1,3,3.936
36,32,5,3,22.622
5,33,2,3,41.8
18,33,1,3,2.734
24,33,2,3,55.319
27,33,2,3,13.389
45,33,2,3,7.081
6,34,1,3,7.231
8,34,1,3,4.497
21,34,1,3,4.006
23,34,1,3,5.467
24,34,1,3,5.828
29,34,1,3,14.19
43,34,5,3,5.739
7,35,1,3,10.755
26,35,1,3,20.249
46,35,1,3,1.632
49,35,1,3,2.784
33,36,1,3,8.922
45,36,3,3,16.253
49,36,1,3,3.626
1,37,2,3,4.807
23,37,2,3,3.696
28,37,2,3,5.297
32,37,2,3,13.439
47,37,4,3,20.61
48,37,2,3,11.406
27,38,2,3,14.421
45,38,2,3,6.118
10,39,1,3,3.785
48,39,2,3,24.446
4,40,3,3,22.732
15,40,3,3,8.172
23,40,2,3,3.976
44,40,2,3,43.472
6,41,2,3,4.236
27,41,1,3,27.51
49,41,1,3,6.349
28,42,2,3,41.16
5,43,2,3,28.922
10,43,1,3,3.776
14,43,1,3,3.726
20,43,5,3,5.898
24,43,1,3,39.717
35,43,1,3,11.447
12,44,3,3,107.274
13,44,1,3,7.651
25,44,2,3,4.927
38,44,3,3,7.441
2,45,2,3,14.561
27,45,4,3,28.621
39,45,1,3,11.817
48,45,2,3,25.566
5,46,2,3,23.935
20,46,2,3,3.976
28,46,2,3,6.58
30,46,1,3,10.074
40,46,3,3,13.078
41,46,2,3,46.987
47,46,1,3,7.37
2,47,1,3,2.794
31,47,2,3,31.906
6,48,2,3,2.113
13,48,2,3,32.767
25,49,1,3,2.864
29,49,1,3,2.524
15,50,3,3,5.477
22,50,4,3,7.491
46,50,1,3,15.813
5,1,3,4,40.639
8,1,1,4,4.507
13,2,2,4,19.708
23,2,1,4,34.459
27,2,1,4,7.09
41,2,1,4,12.087
44,2,1,4,9.553
31,3,1,4,8.793
36,3,2,4,13.569
41,4,1,4,4.156
45,4,1,4,17.776
46,4,1,4,10.425
48,4,2,4,56.641
49,4,1,4,11.657
9,5,1,4,15.602
26,5,1,4,6.419
44,5,1,4,16.584
49,5,1,4,5.899
1,7,1,4,12.849
31,7,1,4,8.693
27,8,2,4,15.463
47,8,1,4,14.691
3,9,1,4,28.1
14,9,1,4,12.949
34,10,1,4,14.261
41,10,1,4,21.631
20,11,2,4,39.136
34,11,1,4,2.604
18,12,2,4,14.11
40,12,2,4,17.035
10,13,1,4,16.023
26,13,1,4,16.734
35,13,3,4,14.821
39,13,1,4,30.054
45,13,1,4,4.737
48,14,3,4,25.697
13,15,2,4,13.4
16,15,2,4,20.73
33,15,4,4,19.418
7,16,4,4,22.463
33,16,1,4,11.306
21,17,1,4,6.79
28,18,1,4,8.853
43,18,3,4,25.026
34,19,1,4,7.471
50,19,2,4,28.481
10,20,1,4,18.206
22,20,2,4,18.817
39,20,1,4,8.743
37,21,1,4,22.462
42,21,3,4,21.912
24,22,1,4,10.115
33,22,2,4,13.729
41,22,1,4,5.247
43,22,2,4,8.513
8,23,1,4,17.144
49,23,1,4,4.707
35,24,1,4,7.721
36,24,4,4,30.163
22,25,1,4,18.417
3,26,1,4,28.451
22,26,1,4,15.963
32,26,2,4,16.053
10,27,2,4,13.79
15,27,1,4,8.743
24,27,1,4,27.55
28,27,3,4,25.707
31,27,2,4,15.933
36,27,3,4,9.023
2,28,1,4,6.709
5,28,1,4,12.698
10,28,3,4,37.003
38,28,1,4,20.149
3,30,1,4,12.648
31,30,3,4,14.782
38,30,1,4,26.729
42,30,1,4,19.027
16,31,1,4,20.93
28,31,2,4,12.518
42,31,1,4,25.527
12,32,4,4,31.745
21,33,2,4,15.172
26,33,1,4,5.889
32,33,1,4,8.883
44,33,1,4,18.817
45,34,1,4,6.639
50,34,1,4,22.662
23,35,1,4,9.053
33,35,3,4,48.129
41,35,1,4,6.99
48,35,1,4,18.086
4,36,4,4,19.007
23,36,3,4,5.929
26,36,1,4,11.998
43,36,1,4,7.561
19,37,4,4,16.173
35,37,1,4,11.777
18,38,3,4,13.629
32,38,2,4,13.189
39,38,1,4,16.184
12,39,2,4,38.575
34,39,1,4,52.235
3,40,1,4,20.649
33,40,3,4,10.665
18,41,1,4,17.065
24,41,1,4,32.417
23,42,2,4,15.673
39,42,1,4,9.824
3,44,1,4,5.237
45,44,1,4,8.933
48,44,1,4,12.998
7,45,3,4,47.819
31,45,2,4,22.282
31,46,1,4,6.549
37,46,3,4,102.568
23,47,2,4,8.623
31,48,1,4,7.021
36,48,3,4,21.07
16,49,1,4,14.771
24,49,1,4,9.904
47,49,1,4,10.385
14,50,3,4,35.511
31,50,1,4,11.376
43,50,2,4,47.658
45,50,2,4,7.361
12,1,1,5,11.326
6,2,1,5,3.105
7,2,1,5,25.927
19,2,1,5,9.634
21,2,1,5,33.518
1,3,2,5,25.527
4,3,1,5,20.43
23,3,1,5,8.352
34,3,1,5,18.576
35,3,2,5,11.246
1,4,1,5,32.947
32,4,1,5,7.882
38,4,2,5,19.318
24,5,4,5,12.839
29,5,1,5,17.836
14,6,1,5,4.206
18,6,1,5,5.438
22,6,1,5,22.282
13,7,2,5,5.858
20,7,2,5,35.882
24,7,2,5,22.342
19,8,1,5,23.624
33,8,1,5,6.199
40,8,1,5,9.174
29,9,1,5,25.336
40,9,3,5,18.847
47,9,5,5,5.809
8,10,3,5,12.638
32,10,1,5,7.21
38,10,1,5,17.085
50,10,1,5,10.095
18,11,1,5,8.942
2,12,1,5,6.088
8,12,4,5,36.152
38,12,1,5,6.71
16,13,2,5,31.255
31,13,3,5,30.043
34,13,1,5,6.68
46,13,1,5,14.591
22,14,2,5,11.467
33,14,5,5,16.444
45,14,1,5,7.391
47,14,1,5,4.437
49,14,2,5,16.724
8,15,1,5,6.84
14,15,4,5,11.837
43,15,1,5,23.904
13,17,1,5,33.508
38,17,1,5,12.267
45,17,1,5,13.169
22,18,2,5,9.493
31,18,1,5,13.429
42,18,2,5,37.704
4,19,1,5,6.47
5,19,1,5,35.13
16,20,2,5,16.304
17,20,1,5,9.664
29,21,3,5,110.479
30,21,1,5,6.359
43,21,1,5,11.978
2,22,2,5,13.329
31,22,1,5,6.68
47,22,1,5,5.958
27,23,3,5,21.581
38,23,1,5,71.793
41,23,1,5,9.984
18,24,1,5,17.735
29,24,2,5,24.885
42,24,4,5,13.179
4,25,1,5,23.383
24,25,2,5,8.963
32,25,1,5,7.971
39,25,2,5,8.923
40,25,1,5,7.47
18,26,1,5,22.882
4,28,4,5,28.692
16,28,3,5,26.458
19,28,1,5,6.108
30,28,1,5,5.107
17,29,2,5,7.32
27,29,1,5,9.013
30,29,2,5,6.539
4,30,1,5,42.621
6,30,2,5,8.943
44,30,1,5,5.328
11,32,1,5,16.043
35,32,1,5,8.191
17,33,1,5,5.158
19,33,1,5,4.727
46,33,1,5,10.976
15,34,1,5,14.601
20,34,1,5,11.106
38,34,1,5,17.125
6,35,1,5,7.371
10,35,1,5,30.303
19,35,1,5,13.109
22,35,1,5,6.98
39,36,1,5,20.69
18,37,4,5,12.368
44,37,3,5,20.86
14,38,2,5,5.918
15,38,3,5,5.158
3,39,1,5,10.615
14,39,1,5,38.936
5,40,1,5,10.766
16,40,1,5,15.051
24,40,1,5,4.066
43,40,3,5,37.113
49,40,1,5,11.807
14,41,1,5,11.978
21,41,1,5,4.316
32,41,1,5,10.034
33,41,1,5,36.512
36,41,1,5,18.507
11,42,5,5,8.031
19,42,1,5,5.778
26,43,2,5,8.793
37,43,5,5,7.201
41,45,1,5,17.425
19,46,1,5,15.943
11,47,1,5,5.928
21,47,1,5,10.475
35,47,1,5,5.067
40,47,3,5,35.561
42,47,3,5,8.843
43,47,3,5,3.695
17,48,1,5,5.808
29,48,1,5,16.373
30,48,1,5,14.812
32,48,1,5,11.767
46,48,1,5,15.633
3,49,1,5,31.885
13,49,1,5,10.906
22,49,4,5,11.858
39,49,1,5,5.548
5,50,3,5,39.477
6,50,1,5,25.096
18,50,2,5,5.618
21,50,1,5,29.732
42,50,1,5,11.297
47,50,1,5,15.723
24,1,1,6,9.724
42,1,1,6,11.827
25,2,1,6,7.19
35,2,1,6,18.256
8,3,1,6,4.796
20,3,2,6,20.7
38,3,5,6,6.139
18,4,1,6,9.574
6,5,1,6,3.735
7,5,1,6,5.027
41,5,1,6,4.877
47,5,1,6,9.664
8,6,1,6,3.155
27,6,1,6,5.167
9,7,1,6,4.987
22,8,1,6,4.897
45,8,1,6,6.389
48,8,2,6,23.904
1,9,1,6,7.571
10,9,1,6,5.988
12,9,1,6,4.316
17,9,4,6,18.226
19,9,1,6,11.867
22,9,1,6,7.571
32,9,1,6,13.67
45,9,1,6,8.983
1,10,1,6,5.979
2,10,1,6,3.946
12,10,4,6,23.384
23,10,1,6,8.072
2,11,1,6,9.244
4,11,3,6,20.249
6,11,1,6,4.587
29,11,1,6,8.021
36,11,2,6,26.939
29,12,1,6,8.272
31,12,1,6,11.476
9,13,1,6,9.064
14,13,1,6,12.468
7,14,1,6,6.279
29,14,1,6,4.136
42,14,1,6,5.238
6,15,2,6,7.521
11,15,1,6,19.277
18,15,1,6,3.405
21,15,1,6,5.107
31,15,1,6,4.957
39,15,2,6,6.72
42,15,1,6,8.843
46,15,1,6,34.85
2,16,1,6,5.307
32,16,1,6,9.013
34,16,1,6,6.43
2,17,1,6,7.38
25,17,1,6,6.74
47,17,1,6,5.188
9,18,1,6,3.965
13,18,1,6,13.139
16,18,1,6,12.428
19,18,4,6,16.914
12,19,1,6,27.84
13,19,1,6,16.434
17,19,1,6,24.565
40,19,4,6,6.329
28,20,1,6,9.955
35,20,1,6,8.903
7,21,2,6,16.133
22,21,1,6,4.927
3,22,1,6,8.452
10,22,1,6,5.238
15,22,1,6,12.878
17,22,1,6,12.098
30,22,1,6,10.065
34,22,1,6,8.222
45,22,1,6,7.13
1,23,1,6,4.446
12,23,2,6,11.256
18,23,1,6,7.842
39,23,2,6,16.684
45,23,1,6,9.344
50,23,1,6,9.523
2,24,1,6,4.266
6,24,1,6,4.646
30,24,1,6,25.046
5,25,1,6,13.51
14,25,1,6,8.582
15,25,2,6,18.537
34,25,1,6,3.976
1,26,1,6,5.999
14,26,1,6,5.207
24,26,1,6,7.321
46,26,1,6,5.337
25,27,1,6,5.938
48,27,1,6,33.999
17,28,1,6,119.501
41,28,1,6,15.101
7,29,1,6,7.521
22,29,1,6,6.169
23,29,1,6,19.038
5,30,1,6,15.823
20,30,1,6,10.856
17,31,1,6,4.637
21,31,2,6,8.132
8,32,1,6,9.223
22,32,2,6,13.099
27,32,1,6,11.887
42,32,1,6,4.927
46,32,1,6,9.704
47,32,1,6,7.08
12,33,1,6,8.192
39,33,1,6,10.255
4,34,1,6,6.69
5,34,1,6,5.217
12,34,1,6,4.526
27,34,1,6,6.769
28,34,1,6,13.189
47,34,1,6,2.734
49,34,1,6,4.636
39,35,1,6,31.345
28,36,3,6,27.89
37,36,1,6,9.503
50,36,2,6,20.039
26,37,1,6,14.5
6,38,1,6,7.3
19,38,1,6,10.015
21,38,1,6,6.299
37,38,1,6,11.507
4,39,2,6,15.863
24,39,1,6,12.288
26,39,2,6,10.395
37,39,1,6,5.668
41,39,1,6,4.767
2,40,1,6,6.879
11,40,1,6,8.272
18,40,4,6,19.418
20,40,5,6,18.607
38,40,2,6,11.727
7,41,1,6,4.026
2,42,1,6,6.128
26,42,1,6,5.688
37,42,1,6,8.011
40,42,1,6,9.003
23,43,1,6,8.062
29,43,1,6,20.088
32,43,1,6,25.707
41,43,1,6,26.458
49,43,1,6,7.861
7,44,1,6,6.369
8,44,1,6,7.1
26,44,1,6,13.99
42,44,3,6,14.591
15,45,1,6,4.637
25,45,1,6,6.47
12,46,1,6,19.888
25,46,1,6,4.777
4,47,1,6,4.437
7,47,1,6,8.953
19,47,1,6,6.159
26,47,1,6,4.697
42,48,1,6,7.881
47,48,2,6,8.282
20,50,1,6,9.624
35,50,1,6,4.556
40,50,1,6,30.714
41,50,1,6,6.299
41,1,1,7,5.889
43,1,1,7,22.753
46,1,2,7,45.996
29,2,1,7,17.475
49,2,3,7,2.944
46,3,1,7,19.819
24,4,2,7,18.607
2,5,1,7,32.377
12,5,1,7,13.52
35,5,1,7,19.799
12,6,1,7,8.221
31,6,1,7,5.508
42,6,1,7,5.578
28,7,4,7,42.592
36,8,3,7,11.307
42,8,1,7,9.824
50,8,1,7,4.797
34,9,1,7,31.425
3,11,1,7,11.857
16,11,2,7,23.404
33,11,1,7,6.5
5,13,1,7,32.476
12,13,1,7,7.661
22,13,1,7,6.63
28,13,1,7,3.295
12,14,1,7,3.966
17,14,1,7,4.256
18,14,1,7,11.316
36,14,1,7,11.227
35,15,1,7,30.874
47,15,1,7,6.839
8,16,4,7,119.903
25,16,1,7,2.834
43,16,1,7,8.682
6,17,1,7,2.163
8,17,1,7,4.286
46,17,1,7,6.319
34,18,1,7,6.58
49,18,1,7,27.53
16,19,1,7,8.862
20,19,3,7,15.923
43,19,1,7,9.263
44,19,1,7,3.445
36,20,1,7,31.315
42,20,1,7,12.779
5,21,1,7,24.746
18,21,1,7,5.188
28,21,1,7,46.928
5,22,1,7,16.423
23,22,1,7,6.459
37,22,1,7,28.892
5,23,1,7,39.076
3,24,1,7,6.519
12,24,2,7,19.037
28,24,1,7,12.938
50,24,1,7,4.256
23,25,1,7,3.835
30,25,1,7,3.725
42,25,1,7,52.245
11,26,1,7,21.16
21,26,1,7,12.829
34,26,1,7,99.283
16,27,1,7,25.597
44,27,1,7,8.021
8,28,2,7,21.05
15,28,1,7,8.842
8,29,1,7,20.139
10,29,1,7,66.625
13,29,1,7,14.731
44,29,1,7,25.968
2,30,1,7,4.187
16,30,1,7,38.055
19,31,1,7,2.684
24,31,1,7,4.066
38,31,1,7,15.673
17,32,1,7,9.674
28,32,1,7,3.145
40,32,1,7,10.445
10,33,1,7,17.205
47,33,1,7,34.63
14,34,1,7,2.974
31,34,1,7,15.502
12,35,1,7,5.048
17,35,1,7,2.453
18,35,1,7,6.259
25,35,1,7,6.119
29,35,1,7,6.119
40,36,1,7,23.865
47,36,1,7,4.136
13,37,1,7,250.109
17,37,1,7,42.732
17,39,1,7,3.605
46,39,1,7,15.031
7,40,1,7,3.926
41,40,1,7,44.193
45,40,1,7,13.059
3,41,1,7,7.811
15,41,1,7,2.374
7,42,1,7,9.924
45,42,1,7,9.744
6,44,1,7,26.217
9,44,1,7,17.585
10,44,1,7,7.791
3,45,1,7,28.081
24,45,1,7,20.67
43,45,1,7,16.453
36,46,1,7,4.266
1,47,1,7,44.394
23,48,1,7,3.755
25,48,1,7,33.909
12,49,1,7,44.814
20,49,1,7,9.794
26,49,1,7,13.889
37,49,1,7,8.933
48,49,1,7,10.705
38,50,1,7,51.815
11,1,2,8,2.824
18,1,3,8,13.78
29,1,4,8,16.084
31,1,2,8,11.476
32,1,4,8,44.955
34,1,1,8,6.94
3,2,2,8,23.494
37,2,2,8,12.628
33,3,4,8,36.162
6,4,1,8,4.437
20,4,2,8,22.953
42,5,3,8,21.521
36,6,3,8,30.053
39,6,3,8,24.906
15,7,2,8,5.959
22,7,1,8,363.673
2,8,2,8,12.408
35,8,2,8,24.455
2,9,1,8,6.42
15,9,1,8,40.719
16,9,1,8,22.492
25,9,1,8,53.046
19,10,2,8,10.796
26,10,2,8,36.202
45,10,2,8,27.419
14,11,3,8,45.155
21,11,4,8,12.158
37,11,2,8,10.685
22,12,2,8,11.537
24,13,4,8,34.66
2,14,2,8,4.607
30,15,4,8,6.169
32,15,3,8,7.46
5,16,5,8,23.013
21,16,4,8,21.11
44,16,2,8,36.843
4,17,4,8,39.477
10,17,4,8,46.718
17,18,1,8,25.316
39,18,2,8,79.594
30,19,5,8,23.474
48,19,2,8,6.8
6,20,4,8,13.319
24,20,2,8,6.379
37,20,5,8,11.256
13,21,3,8,50.703
25,21,3,8,18.267
27,21,4,8,12.989
32,21,4,8,25.046
44,23,3,8,47.348
16,24,4,8,15.171
8,25,2,8,36.803
19,25,4,8,17.785
20,25,2,8,11.506
28,25,2,8,9.384
38,25,3,8,16.704
50,25,4,8,45.766
45,26,2,8,5.047
48,26,3,8,18.967
17,27,5,8,52.305
39,27,2,8,11.066
43,27,2,8,8.052
11,28,4,8,40.228
26,28,3,8,10.935
3,29,3,8,31.505
4,29,3,8,65.905
11,30,3,8,57.823
32,30,2,8,7.08
2,31,1,8,42.371
44,31,1,8,32.106
5,32,4,8,34.91
13,32,3,8,15.863
24,32,2,8,6.89
49,32,3,8,9.424
2,33,2,8,7.15
20,33,1,8,36.393
34,33,2,8,3.575
44,34,2,8,8.162
1,35,3,8,31.265
42,35,1,8,12.478
1,36,4,8,34.209
14,37,2,8,21.11
34,37,5,8,14.02
41,37,3,8,118.911
7,38,3,8,70.04
1,39,3,8,17.555
8,39,3,8,14.882
27,40,1,8,12.488
34,40,5,8,8.783
35,40,3,8,25.296
39,40,2,8,14.981
26,41,3,8,14.341
12,42,4,8,21.521
22,42,4,8,24.435
38,42,2,8,28.611
41,42,2,8,6.569
3,43,2,8,19.138
28,43,2,8,10.766
1,44,2,8,11.446
24,44,2,8,18.627
41,44,2,8,10.696
46,44,2,8,25.827
12,45,4,8,5.067
35,45,3,8,5.538
46,45,2,8,13.97
47,45,1,8,14.791
2,46,2,8,4.597
16,47,2,8,6.88
1,48,3,8,9.914
18,48,3,8,59.675
24,48,4,8,51.615
33,48,3,8,23.945
43,48,2,8,18.527
50,48,2,8,2.454
28,49,3,8,48.479
46,49,2,8,27.469
7,50,3,8,9.643
11,50,2,8,21.05
27,50,2,8,9.454
30,50,2,8,7.871
33,50,3,8,26.978
39,50,4,8,9.333
13,1,1,9,75.038
39,2,4,9,36.052
50,2,1,9,28.872
13,3,2,9,18.917
27,3,3,9,21.501
32,3,2,9,8.703
50,3,3,9,59.906
31,4,3,9,18.817
44,4,3,9,9.163
10,5,5,9,17.115
27,5,4,9,6.479
31,5,2,9,8.713
39,5,3,9,83.65
45,5,2,9,30.764
47,6,1,9,67.968
49,6,2,9,17.816
18,7,1,9,15.983
26,7,2,9,12.458
37,8,1,9,42.171
41,8,3,9,18.327
49,8,1,9,9.163
11,9,3,9,10.475
20,9,1,9,77.982
37,9,2,9,5.829
39,9,1,9,10.535
4,10,3,9,52.816
15,10,1,9,18.577
36,10,5,9,54.358
22,11,3,9,23.063
26,12,3,9,20.239
3,16,4,9,37.203
10,16,5,9,32.397
23,16,5,9,16.133
41,16,1,9,30.434
30,17,3,9,9.023
34,17,1,9,23.143
42,17,2,9,13.94
2,18,3,9,16.023
6,19,5,9,4.316
26,19,1,9,11.126
49,19,2,9,62.66
16,22,2,9,17.896
39,22,1,9,8.863
19,24,4,9,8.242
46,24,3,9,29.332
3,25,2,9,19.148
43,25,4,9,10.715
25,26,5,9,16.273
1,28,2,9,14.811
26,29,5,9,9.243
31,29,1,9,58.704
8,30,1,9,14.421
33,30,1,9,31.185
39,30,2,9,6.97
45,30,5,9,10.595
11,31,1,9,9.093
20,32,3,9,8.843
45,32,1,9,10.935
9,33,1,9,5.188
29,33,1,9,14.971
31,33,1,9,11.317
49,33,2,9,14.752
36,34,2,9,20.069
41,34,4,9,5.508
